class,X2,C0,X6,C1,X10,C2,X17,C3,X3,C4,X4,C5,X7,C6,X5_1,C7,X13,C8,X15_1,C9
6,133.438575248097,-1.435833454686968,3.0,0.05469058527877459,1.76416,-1.7932259383111497,20.8563958143734,1.3599638673346837,3.0,-0.2604017151847949,0.918468,0.19958335875580732,2.32502,-0.08003905915332736,0,0.01639837912816789,1.441791,0.11830485042207112,0,0.23105371631879873
4,113.339489750262,-1.5403731040814226,2.0,1.358809913995097,1.83,3.889449342362758,31.4696480295921,0.40156580912491535,1.0,-0.05148434447428719,2.0,3.0233838242335405,2.0,4.618910266789418,1,-2.7555541587330064,1.0,-3.306685043829374,0,2.379346610586207
2,50.9180445688095,1.70297747077306,2.984425,1.1027801167710591,1.704223,-0.4562782176882255,20.6373508785407,0.26379824177026023,3.0,-1.836999933751269,1.250871,-0.35376594114773097,2.044694,-0.9031488260682552,0,-0.4265789352847733,2.008256,1.463064562998529,0,0.8048109898345427
4,106.223837123136,-1.8716579504856456,2.078082,0.5261451066519275,1.818641,-0.7856301287100079,21.8050846081858,-0.20261717231250356,3.0,0.974267667865923,0.261793,-0.36614682175788793,2.895614,0.24332232916347105,1,0.34385932293391513,0.06275,-0.24060097877515102,0,0.09282277858142511
6,132.463218815915,-1.0045917118835122,3.0,-0.1594775741895365,1.723587,-1.7590654567529538,19.3795162201705,1.1628397659714362,3.0,-0.6062179081964043,0.858059,-0.08470042564439433,1.683448,-0.03476745306690181,0,0.13314334146576556,1.645532,-0.002805872522210906,0,0.0005031220846905316
2,58.2038517529366,-0.870063788025748,2.0,2.100771203173188,1.768493,1.0428046733694507,21.1387809657739,-1.4038938688203946,3.897078,-1.1239924309167055,1.894105,0.2137794126219936,2.622638,-1.0105843549232354,1,-1.2527850321769975,2.0,0.22444728420030324,0,0.9717414845525716
5,113.706586388645,-1.98247856512766,1.7041766849090711,-0.8234888443156255,1.759324,1.1735212660882164,27.9840076421783,-1.0136077891811566,3.0,0.4512584686583798,0.340196,-0.7116344126250399,2.003563,0.27913262194564825,1,0.4284002542150636,0.0,-0.4174777328388829,0,0.30578388888734714
0,67.9807754252165,0.37901048355242645,2.0,-0.49588265526160735,1.6,-0.8849784805548959,21.3139188328479,0.2511822446840298,3.0,0.8143032947776864,0.0,0.17042380637277502,3.0,-0.37294181925647657,0,-0.05418458764601426,1.0,-0.2098202210195643,0,0.614377702176785
0,69.5785148819845,2.015351266866882,2.185938,1.1452684990628936,1.62,-0.5721289979353771,19.6636131975559,-1.289098777664369,1.0,5.8554164682842105,1.110222,1.158788344011813,2.81353,0.7088293689713036,1,0.26181705531627214,1.0,0.5433862209767787,1,-0.37971481465399903
6,137.36999303382,-1.720676686076909,3.0,0.21669500208802922,1.774207,-1.8061680042354773,20.7176075827017,1.66473740299727,3.0,0.13887103773940884,0.688058,0.37678039445628186,2.816052,-0.3550299597806971,0,0.007282643233048016,1.571865,0.22544090616970688,0,0.3513217948038432
5,103.821016606204,-0.06636428346219118,2.7408473484753157,-0.8827706291330982,1.673491,-0.5466739229564127,25.1088686622707,-1.4749519679170107,1.134321,-0.6582681451013772,1.135503,1.1867721241598166,1.279443,0.2912841496596739,1,-0.4471431484058387,0.11243,0.18181790172151022,0,-1.2556720216931072
6,111.563989422019,-0.5953261652602317,3.0,-1.468994387075941,1.643355,-1.5019932463512908,24.1680125833486,1.3295670026034652,3.0,0.27655385789376186,0.250502,0.2616528561004388,2.652616,0.04878203030800919,0,0.2556371256589461,0.0,-0.14806112729433357,0,0.3158873735737345
5,112.476339998542,-1.6729760902866382,1.443674,0.49411213040754737,1.767186,0.06352116397180278,25.5831366899521,-0.8660227712135861,3.0,0.7655771991053673,0.001337,-0.8075326369094368,2.0386316917418066,-0.0775119889949236,1,0.4487819225448019,1.386151,-0.2939302487701777,0,-0.22471004456926827
6,111.966840099321,-0.5506233673344477,3.0,-1.5909654250969043,1.623303,-1.4525854489017516,25.556233861212,1.315130468619643,3.0,0.2444393102936623,0.33929,0.3495415702024828,2.673754,0.07690225082066927,0,0.20518392417962042,0.0,-0.13182837585659501,0,0.3515062801346226
4,80.969229981635,0.6673641727438135,2.640801,-1.5043279366348707,1.62686,-1.2005595405992864,21.566602789871,-0.022601402970734187,1.015488,0.5933942982304583,0.289218,0.9564706404059599,2.022355,0.28389841631771146,0,0.06238015412166072,0.7017090419058227,0.039782757415025995,0,-0.3835557719792983
4,80.8780816104901,0.01682545744437702,2.071622,-3.005050471081406,1.6101351081881294,2.162513826431779,39.4072140629203,-0.8868355222219367,2.977909,-0.7914023196926441,0.0,0.15032304455434847,1.468297,-0.8057708333569835,0,-0.17380214499607463,0.0,-0.16864206231435336,0,0.12141684920700839
3,50.2514149147041,2.4054332292474565,2.0,-1.1109914907823852,1.6,1.0091092056612978,20.7371336783506,-1.7607418734958655,3.0,-0.9613604656192251,1.0,-0.6995731069162093,1.0,0.07323307243469947,0,-0.30654397814968193,0.0,-0.7194595614333092,1,0.44225234600189367
2,62.1228042665367,-1.7685303893919238,3.0,0.40454346450005946,1.869098,1.275764562133733,24.8277180757952,0.6006554885200867,3.263201,0.24711987702321786,0.000355,-0.9087413089591063,2.233274,-0.966439423636186,1,0.5243042421339322,1.557737,0.08929698848905078,0,0.6052530685353564
2,50.2188826309877,1.8353975044918114,3.0,-0.08217306221411205,1.686936,-0.3716328570629114,21.6893129029475,0.25570767382238113,3.179995,-1.6279410521158022,0.625079,-0.7661061280941075,1.910378,-0.5839943479396001,0,0.02319747099479736,0.480614,1.1049657185266306,0,0.6510886638201071
4,94.5599711794861,-1.0885549870027138,2.148870335747767,2.0946429933919495,1.751046,-0.12434988177160126,23.698550727166,-0.8081381907180477,3.0,-0.5237740199998115,1.287117,0.6982607390114178,2.530301,-1.204911898819227,1,-0.9724195420237322,2.89118,0.5149767201397752,0,-0.08332539399478055
5,112.321536288167,-0.9547062046975703,2.0,-1.2904710791186877,1.75,4.724881814465961,41.4253070391826,0.24909673215332737,1.0,0.44223445179105914,0.0,1.3314074323127567,1.0,1.3339437591241274,1,-1.4253882699743048,1.0,0.7546884422951227,0,0.36927762801435227
0,76.6808228151663,-0.7621039680228413,2.479974034480292,0.9946039603950367,1.710415,-0.9898484440072538,24.7502405873488,-0.5433379879914747,3.0,-0.2712298089455322,2.0,0.26578730348534135,2.526193,0.6441066680908692,1,-0.4811700873790502,0.925118,0.002416400297136675,0,0.49304677549540205
4,85.6278464580162,0.8772171082088861,2.0,0.12660465134414728,1.65,-0.109134730082789,19.345488725605,-0.8831933244642377,3.0,0.6309536253623893,0.0,-1.885208754158921,1.0,0.400420963569835,1,0.9877558035022863,1.0,-0.8581204709980564,1,-0.27245344265718086
5,118.150640703767,-2.127268167742449,2.974006,0.5210960641135355,1.806227,-1.0400954167140248,27.1456430265017,0.5275120212539215,3.0,-0.003490996669745269,1.339691,0.10174094227716864,2.565828,0.352757905228055,1,0.03862528843804728,0.690269,0.12477890140725598,0,0.17327651091406854
5,109.45754673457,-1.836163177438902,2.176317,-1.39176428973225,1.749405,2.601984469375086,39.4587207726536,-0.9584991149114327,2.986637,-0.4991977210797883,0.0,-0.213023453949072,1.4690436554260646,-1.135346187011515,1,0.07107732046953542,0.94141,0.09999421538640589,0,-0.28691583272036164
6,104.513828597702,0.17415500685747398,3.0,-1.8951177471047662,1.608808,-1.3358877177936423,25.9190625284664,0.44393106012344885,3.0,-1.0463037849635903,1.0,-0.28274253091618196,1.019684,0.7694755494694245,0,0.2681983915366584,0.026033,-0.40630312723547507,0,-0.09244241743003125
6,104.308794769594,-0.05998267957499716,3.0,-1.7597326882175899,1.6193788169585988,-1.3750324894821202,24.6348527201673,0.833881932084658,3.0,-0.4258830639184855,0.54396,-0.11061726318466017,1.698767,0.40526761187095084,0,0.31639062383347627,0.0,-0.3201766464361519,0,0.06022808113050639
6,133.515620837467,-1.3910234478420709,3.0,-0.5366012388099382,1.748584,-1.3930577034063465,24.4270689050746,1.3556412739996264,3.0,-0.2772105921590235,0.59927,-0.022419315874183637,2.00513,-0.13370664986833558,0,0.2449567714264361,1.34139,0.05104946283370805,0,0.06354913300882269
0,88.0947813283356,-1.0580940956194125,2.0,-0.3932858160117828,1.7504556714158364,0.909482844513629,23.6531694121522,-1.3905866783090661,2.870005,-0.4445707055602669,1.0,-0.8778588415398197,1.15031,0.5648365855813877,1,0.24813893576671112,0.417724,-0.44748431863853466,0,0.1830069791336222
3,55.2839286358528,3.489100074015082,2.0,0.45658310764449933,1.55,1.7828973638717942,21.7165332621518,1.8361658574450896,4.0,0.40843412860681927,0.0,-2.368476030193252,2.0,-0.8751916814110896,0,-0.043329952567443056,2.0,1.1918399516129583,1,2.4204364691280373
5,113.153175893561,-0.29516382606158903,2.0,1.153906880844993,1.8,-0.29776721314155613,20.2648983763715,-1.2061057196695193,3.0,-1.0597413486013885,1.0,-0.9882564268977845,2.0,0.16943196425768772,1,0.1042265927692641,0.0,0.9550215615408753,0,0.11917072977289335
1,86.9591969504168,-1.0681671658788978,2.0,-0.4276636130709782,1.757961,0.39098191933862175,31.9121001393767,-0.9335526968274942,1.79558,0.7810543141692265,0.218574,-0.07883700106908388,1.855054,0.1700611142548935,1,0.3882963929907351,1.083572,-0.018636315768722607,0,-0.5096079805380755
6,105.058909789233,-0.40330818926389506,3.0,-1.4381631475538612,1.627483,-1.4188632236799492,25.098762033056,1.2248973665365182,3.0,0.1348831436113984,0.419446,0.29979275589905213,2.569364,0.06888831912863304,0,0.16707795252671964,0.159255,-0.12626811224832435,0,0.3587089339431413
6,142.367428591249,-1.9549080201814921,3.0,0.779505190084498,1.821566,-1.9547286091471057,18.2541198132864,1.679906038359556,3.0,0.01193623962312822,0.813784,0.2965737200992175,2.714949,-0.4198854533574438,0,-0.03287784276944615,1.999773,0.287363351364488,0,0.3071795821687437
5,116.483757966356,-1.668652402328736,1.451337,0.6620402155042283,1.756509,-0.14379980416449567,26.284102323342,-1.0563033969765012,3.0,0.42544235017506593,0.631217,-0.5828256777671413,2.0,0.23151971967426396,1,0.18586669265744474,1.384607,-0.2547890948023595,0,-0.12394826660637714
1,81.7406779166651,-0.7749218800204749,2.712747,-0.2918845815848648,1.725587,-0.17212166065550738,26.1123891558916,-0.005329068481351896,2.853676,0.0694940880103881,0.173665,-0.7347583009621979,1.526313,-0.04675074731497074,1,0.5868827673792357,1.0,-0.19082237928481444,0,-0.3062374551746833
2,51.8435198397528,1.1005166293813404,2.0,0.7540703188565392,1.710564,-0.4948994972899601,18.5137908997527,-1.2615074569187361,2.057935,1.3505064578913706,0.714627,-0.64996548612184,2.371015,0.8036546429987832,1,0.3397098339076841,0.288032,-0.5423084603302775,1,0.17443793284017817
4,81.8120375954669,0.9809652203413577,3.0,0.3746183713380915,1.63,-0.08822531264970306,22.382716592483,2.5204722513679885,1.0,-0.2912457588826228,2.0,1.460229094550507,3.0,3.3829643701387595,0,-1.6555797688784775,1.0,2.666991686637108,0,-4.800590289209533
3,49.3233338966435,4.1157562380364805,2.0,1.42166263615935,1.56,1.8579532763638043,21.8585263587254,1.1589683511175422,3.0,-0.9682591577282232,0.0,1.4187323227863242,1.0,-1.2767607799458451,0,1.5300525989932388,2.0,-1.0722237465849396,1,-0.912511226689078
4,78.6212658913947,0.3084610988340355,2.0,-3.191082595969859,1.542122,2.0596097571496252,40.3184750072857,-0.740007626828274,1.105617,0.4219694176537837,0.0,0.6789497715092937,1.372811,-0.34953343437688306,0,0.15983457083348235,1.629432,0.10551567756948808,0,-4.636779934690276e-05
0,69.5044289824584,-0.16569804169613742,2.366949,-1.4482652443545525,1.642506,1.1333070001076728,28.1848822181218,0.3085091301342552,3.0,0.013104017797220093,0.0,-0.3277289794848691,1.926577,-0.7709265533959304,0,0.2023021494700518,1.581242,-0.11060082363843429,0,0.7512633310310913
5,103.45712898783,0.3920259258471863,2.983042,-0.6274625887741044,1.611434,-1.2974885343345015,19.7289155613244,-1.4003615534134068,1.109956,-0.9170829380230452,1.690901,1.5706419416386703,1.430444,0.5302814138917185,1,-0.7572751308989742,0.0,0.19879009405179013,0,-1.0982946797965047
2,55.1773921542033,-0.5259955430155643,2.627031,2.390995297164666,1.759933,-0.5314282157647944,19.5659271276557,-0.3430388142445677,3.832911,-0.7441675847112627,1.425903,0.4054785209538658,2.993448,-1.1573268645394994,1,-1.0321195634242255,2.0,0.3549174871689725,0,0.48593329208710184
4,82.0980889123114,1.192406241003733,1.8884882846639657,-0.8633426792958533,1.605469,-0.8397046268110552,18.2452718875273,-1.4465430159047745,3.0,-1.2953829651032573,0.720411,0.0007371237421008964,1.048584,0.01730399594647354,0,-0.48909037601433347,0.192559,-0.4637163630126669,0,-0.46965498139471923
3,49.9387308904939,2.614536534940415,2.0,-0.86057239588343,1.57,-0.8136490068873339,19.9381632200351,-1.083351563352369,3.0,-0.2000294346117986,1.0,-1.3015973803173706,1.0,1.1982189078140364,0,0.35455705276367955,0.0,-1.0287371473004963,1,0.345891121123018
1,84.8371856775345,-0.9534829618245019,2.0,0.1399374219797204,1.706912,-0.6154639438892985,25.0205475767017,-0.6832921142572859,2.994198,0.6219914859428943,0.799756,-0.11199485402885884,2.747302,0.5215847728857271,1,0.03399200062978309,0.0,-0.2887121063601219,0,0.277860562879631
5,128.094708250388,-2.595603608296648,2.432355,0.18466096479246902,1.909188,0.043456179251645785,29.5458853548915,0.07821467280375176,3.0,0.07547386172921912,0.090341,-1.1612238622177105,1.336526,-0.01474484470980668,1,0.8556397313203684,1.2164065826109551,-0.13279068139671799,0,-0.5772571122187513
0,62.5897640026319,3.3172116443716586,2.568063,-1.1877137978099481,1.507853,-0.49202626103667996,22.2552948648375,1.7472459511416787,3.0,1.0943259873495137,0.0,-0.7040315358562049,1.817983,0.18744513179203715,0,-0.3131193741385225,0.0,-0.06718921181604379,1,0.7960624190669667
0,77.1239831798303,-0.3315682331938604,2.0,0.6156161176448447,1.677573,-0.9680685548608026,22.6486678752785,-1.3461104666641865,3.0,-0.38606957132859443,1.905826,-0.10782250252074478,2.0,1.0911819048835127,1,-0.3572555821826567,0.334579,-0.34451572897944477,0,0.266320338978968
3,68.5829180725072,2.469548349332881,3.0,3.3444267918306316,1.76,0.20739159076114821,16.6009580136156,0.45604650899473315,3.0,-1.3187186417696617,2.0,-0.9767236833930417,2.045439141686075,-0.9776824875837706,1,-0.1429240506442041,2.0,1.1476788512245488,1,-0.14930662927953411
6,112.730996744513,-0.5262285258513092,3.0,-1.635574459891872,1.629727,-1.4370860349876435,24.7854412874801,1.2940147835435185,3.0,0.20365693957580772,0.218645,0.2018914224665523,2.495851,0.06843722540790602,0,0.3009510801774362,0.0,-0.17787875399872732,0,0.2536180613764226
0,68.8523388809555,1.2000603935831096,1.977298,0.007229370072270669,1.611,-0.4896031384056466,23.8517453114665,-0.2146762950830304,3.554974,4.12628654633285,0.459759,0.16853216444209526,2.217957,-0.04639489301487858,0,0.31329389810445674,0.97812,0.2632685542650646,0,0.1389817071714902
3,64.2883544906044,1.809177039408732,2.0,1.5650525564737385,1.7,0.9979221171262287,18.1309029585626,-0.21373785233831272,3.0,-0.6797455299656058,0.0,-1.0707924572017444,2.0,-1.5134911673767197,1,0.3087942712284187,1.0,0.8988290134983707,0,-0.7712224673061538
6,109.185574064967,-0.6697360948125329,3.0,-1.6447595076493517,1.643332,-1.2566864625800938,27.4500872131003,1.3506992497013222,3.0,0.31029329201290035,0.25115,0.3095036545590795,2.709654,0.01502607545782368,0,0.2536969503993153,0.0,-0.1047813245660314,0,0.35832792949213355
3,50.3140759031166,3.0036221322086285,2.0,0.8699958341712823,1.56,0.24316163005817915,20.585864374361,0.3109114735719297,3.0,0.3275243635152726,0.0,-2.026594027989566,2.0,-0.6338334523735215,0,0.8188874673903092,3.0,0.7438533630150689,1,1.265725996237101
3,60.9035919962499,-0.41812326420559814,3.0,0.7074776213800134,1.8,-0.16022990850071447,19.7417461575798,-0.1567882983299836,3.0,-0.3956089127212232,0.0,-0.15436192396252515,2.0,-1.1418787703366542,1,-0.05779942542378973,1.0,0.13165307070356813,0,-0.49552449339073246
4,82.4379563661255,1.8387173047489025,2.4837667328425423,-0.21302102773498877,1.6,-0.5523837196184725,18.4590316685103,1.4038038343487724,3.0,-0.09955661308976586,0.0,0.6531218698316322,2.0,-1.2278919946403095,0,-1.3734820812096913,1.0,0.6820890623526027,0,0.13370230730243685
0,70.6569623816211,0.7995384866752462,2.253998,-0.6330202629264627,1.624831,-0.5690875516018206,20.6854361983287,-0.3747523916197449,2.752318,-0.24582619860960497,0.024088,0.6221482121968134,2.328331,-0.9572488713709726,0,-0.5002402697247096,0.815509,-0.01285801808089415,0,-0.1461135924395878
6,134.305695515996,-1.5287306110474337,2.9988590228700605,-0.2496836139514364,1.73945,-1.7387142851322903,22.1194025710353,1.6250993204487763,3.0,0.21807304026646324,0.586035,0.40532070116501323,2.852339,-0.25119529754105524,0,0.059555124204976044,1.139107,0.1470192649998079,0,0.36014417451816017
2,52.2197386604137,0.08313943707135713,2.824559,0.6144974598722444,1.698914,-1.1162549513887712,17.3924258190397,-0.31235522461260956,3.0,-0.22930337604170173,1.099764,-0.3642883602508939,2.0,0.42299159357205884,1,0.022059204992837735,0.533309,-0.2489382475596318,0,0.18149340455888824
2,52.5175863586824,1.2879130857838674,3.0,1.7327147372816598,1.79,0.048139504587666235,20.0247840954199,0.8988174469154602,3.0,0.3464517450052097,1.0,-1.0276890762754871,2.0,-0.36795733340017295,1,0.5136827664632608,1.0,-0.43061214520615293,1,-0.5693580631347581
4,89.2163056913376,-1.2031868580263139,2.949242,-1.361005038907134,1.672959,1.3119137771070872,30.5869224696252,0.2561370642409072,1.782109,0.7514763307528481,0.0,0.3574657557540018,2.210997,-0.6392325234389111,1,0.39031809616398067,1.2955933814028582,0.260865238735673,0,0.10522268282788387
0,76.1398276347666,-0.28059471695525146,2.0,0.4805528214817352,1.670227,-0.9755509316858444,23.3222297868282,-1.409539154672844,3.0,-0.4217176256716251,1.983678,-0.07655687468264101,2.0,1.2064518626210732,1,-0.376431684561992,0.129163,-0.37293390809038574,0,0.28422383531803397
4,100.983871641836,-0.16088790690987828,2.0,0.373766515953106,1.705304,-1.020537223554529,20.1630854668395,-2.3289415002402962,1.293342,-0.49500101495723736,1.917679,1.4930624120517262,2.0,0.7152418459802289,1,-1.0315990093816834,0.0,0.12420226925996339,0,-0.7988835259582855
4,79.6996789839787,-0.08490191231164654,2.020502,-2.522391701247734,1.586301,1.9110977248295051,38.6245680320684,-0.4192561167254655,1.237454,0.6884108707592522,0.0,0.8265725971970581,1.93142,-0.6323791224205885,0,0.037621168329601974,1.967973,0.25601142981969605,0,0.23294150486453838
2,44.2037436548037,2.8033440894424997,3.0,0.7726326107082464,1.633316,-0.8937464182754372,16.5908010652268,2.625790686130142,3.0,1.4580179061136362,0.220087,-0.2315224240978256,2.924594,-0.6133726540017966,0,-0.70606913094654,1.352558,0.4663188284420161,1,1.3005895501139104
5,120.230830524162,-2.478875516099473,2.247795,0.6098140804159553,1.863883,-0.5139816285475529,24.57529882875,0.2699310590946647,3.0,1.017582873151976,0.0,-0.45525618542705737,2.816015,-0.15798906484532532,1,0.510015860341785,0.712726,-0.06306185347823934,0,-0.031954240735532984
0,80.1158373396884,1.0360359400929386,3.0,1.0451324968341094,1.75,1.754560729548004,26.1376245000079,3.2781270717959443,1.0,0.4818285497391784,0.0,-1.1295415592851425,2.0,2.9331551394051507,1,-0.8559744142836652,2.0,4.543631526062179,0,-3.8659649231784696
5,109.839012099989,-1.5797475021367593,1.412566,0.6527587865858991,1.763987,0.05802425679714922,24.6039610425734,-0.9052685564512747,3.0,0.7455324642168886,0.001867,-0.8302334612134818,2.002495,-0.14431131616270743,1,0.4221724442766,1.592795,-0.28385624480027427,0,-0.2229517766648575
4,108.65873877081,-1.8766273592593827,2.407817,-0.834553340700133,1.7690428316609699,1.3396713043513773,29.4931204855203,-0.34801755303304416,2.070033,0.49660654540134214,0.178708,-0.18745149307862333,1.796257,-0.2966170207247922,1,0.46382278483636036,1.234483,0.06408571478012429,0,-0.03672809074330506
5,130.722361384722,-2.61739017472054,2.041376,0.09868319492217366,1.918859,0.25053292768228647,30.1183576002039,-0.4118022539623726,3.0,0.10970894318932924,0.0,-1.3864807350185626,1.120213,0.15639931910312166,1,0.9258919195916833,1.05545,-0.2790037814630252,0,-0.6895975439873668
2,58.7742659009546,-1.1495518402337845,3.0,0.1955376088347967,1.789809358489269,1.0976264748144986,22.6820452732527,0.38337320089593113,3.0,0.14605493868350686,0.114716,-0.7073792889038331,2.027984,-0.8686337310056044,1,0.4216189523687856,1.661556,0.06084762015273612,0,0.5063802886584117
4,87.9830436459901,0.6118090310067845,2.607747,0.009580574141016424,1.641149,-1.5112834679883165,19.2740994921773,-0.5582924062560874,1.000414,-0.11363952403506865,1.460564,2.519580611928905,3.0,-0.4135197540028474,0,-1.35917735184837,1.269169,0.6384376844755846,0,-0.2267342677637877
5,101.325082861633,0.32137402707683926,2.997524,-0.29996128600761757,1.610647,-0.8761293016418591,22.4688205447577,-1.2520764942062739,1.154318,-1.0554529001004413,1.665621,1.5110447908761413,1.238057,0.07665341070705607,1,-0.791970799992869,1.1293,0.3849478999350354,0,-1.1068226926436988
4,103.052310603609,-2.1594647397579285,2.902469,-0.24515701679945145,1.783901,1.24933345548756,32.0374505432576,0.375852467583582,1.734762,0.7068658325070892,0.584755,0.6599393905029429,2.600238,-0.7459351380369723,1,0.07288021921866374,2.113992,0.5838477902312633,0,0.28798777757859895
5,119.274872012753,-2.4809578868274875,2.9673,-0.5027027897681506,1.754956,0.8292457872255435,34.0154577921574,0.4777168134775037,3.0,-0.10568195847098184,1.339232,0.22976998979082866,2.530035,-0.09065174705110704,1,-0.025536466803080485,0.955317,0.24688762127994757,0,0.720810605139015
2,43.2265755163146,5.208367277763496,3.0,0.40868123342432405,1.58092,0.5953646056849744,19.2804528080693,3.092069919005724,2.975362,0.06997547640550723,0.0,-1.9871835198511008,1.246822,-0.7892022174946777,0,0.3413531749865215,0.979701,1.112200723761017,1,0.3498486760000621
3,53.766274994071,2.2772545984643373,2.0,-0.8119195894818368,1.57,-0.04186909057963557,24.8712357153082,-0.6017782949613216,1.0,1.4946555801951176,0.0,0.15331978863235193,2.0,-0.06221376823370707,0,0.2819811612509027,2.0,-0.17739249041793664,1,-0.04139079676656351
5,98.691586020452,0.07546819159671811,3.0,-0.45008977863162825,1.613491,-0.23094676672690678,25.5333210271459,-0.7187684667369494,2.120936,-1.1202429870332826,0.890213,0.6205438600013139,1.0,-0.567112976757415,1,-0.35977857761142545,1.543386,0.24554853971486745,0,-1.014404834821695
2,48.8929870250868,2.111052683814025,3.0,2.4501629291354234,1.75,2.5051752770859443,22.079029176736,1.4561001314585882,4.0,-2.871981743956431,0.0,-0.0543895827703366,1.0,-1.8480161526771197,1,3.2896660462008533,1.0,-0.5368763732926337,0,-1.8744286854785264
0,87.9103213404418,-1.635794145020244,2.793561,1.7300947759253529,1.824449,-0.7731656560644914,18.5226421873079,0.8010458697036015,3.788602,0.13062081524356772,0.393358,-0.8663601645427836,2.429059,-0.7065802802230613,1,0.3006014828706678,2.094542,0.024170729271360224,0,0.31144851590980216
3,60.4753691378046,0.6447407583857598,2.0,1.9141906298308964,1.8,0.22747716796930595,22.9070039218134,-0.16033575671766245,3.0,4.748886017758652,1.0,0.5679055668937406,3.0,-0.190362718105606,1,0.2619773019667754,0.0,0.35033434533430297,0,-0.9265136245220423
5,101.058130702809,0.2113609423242646,2.871016,-0.9826112189521974,1.617655,-0.5583008419034812,23.8817300182393,-1.1721533995168076,1.834472,-0.9982900308574535,0.974939,0.7177141136620465,1.016585,0.08877206058511185,1,-0.3166371395992134,0.236168,0.024732583306862347,0,-1.1376993121193117
1,67.8112218491919,2.2184117439187747,2.501683,-0.1847640280631025,1.550122,-0.2289668182896466,20.1196177463357,0.24554122027466865,3.394788,-1.6539066841603502,1.0,0.4090094891132075,1.337378,-1.1937112163367287,0,-0.670750618595136,0.932888,-0.2795670502662279,0,-1.0291792470958152
1,80.1622245905278,0.8189741686654636,2.097373,1.0500679893728495,1.7,0.34275207188372886,19.2141788634137,-0.7561532074441658,2.547086,-0.7055567473982491,0.761898,0.3482176555155916,1.538626,-1.0951315762949918,1,-0.4337890062702177,1.0,-0.13447146329452933,0,-1.6428057861176877
3,80.6512002391253,0.15293236627120044,2.0,0.7495177874131452,1.9,2.40916395229552,26.9269335349819,0.6743648284425678,3.0,-0.10234213795125209,0.0,-2.442725696875109,1.0,-0.22057609527821062,1,0.3346366604579418,1.0,1.4823037340659362,0,0.9993791806725407
4,77.2603037383663,1.395568959123942,2.0,-1.5712982218748586,1.553127,-0.40317831436059176,22.7654378945053,-1.238540271900849,1.0,0.21814475121286803,0.0,1.543484541982278,2.0,-0.5836019899155902,0,-0.5901720399317676,0.827502,0.14453369152261242,0,-0.8114135135928345
4,86.4416139219284,1.1506353580012731,3.0,2.356423911308008,1.65,-0.21806697431629343,15.5521849489507,0.5080927572238656,3.0,-3.346260949061393,2.0,2.666199195855546,1.0,-0.9028539365899136,0,1.4064918551045416,3.0,-1.016013225538463,0,-1.291751682449425
1,77.8819130748786,0.014068596241863017,2.689929,-2.1871646438636083,1.673333,1.464212246705968,34.8885269553795,-0.6141307171140818,1.835543,-0.8221242786834438,0.707246,1.1406632155661427,1.718569,-0.7573690482999501,0,-0.5845786365174005,0.674348,0.3290479337728166,0,-0.009944688064209884
6,111.463204401019,-0.7920869637718106,3.0,-1.6191918547913298,1.65782,-1.254577952774828,26.7580673159191,1.457092422356442,3.0,0.4520607962563545,0.051858,0.2539013398882934,2.777557,-0.0880303228175933,0,0.3367565446400985,0.0,-0.10409418229636366,0,0.3272175170833535
3,73.1482047926657,-0.21010051860617063,3.0,2.0195237701333166,1.83,1.2105855304322717,19.1000067647152,2.2779581490561656,3.0,-1.2877336593738578,1.0,-1.641111153325692,1.0,2.742941115542969,1,-0.4462085231744603,2.0,2.133684808468929,0,-5.407255895539825
2,43.8084489150808,1.6057708311553858,2.910733,1.5370637607783775,1.710948,-1.2522070097923756,16.053326196944,0.6086000166065123,3.12544,-0.05342435572785317,1.403037,-0.6334404257330296,2.204263,-0.0943735677790266,0,-0.12764953185038458,2.407906,-0.16201866865423734,1,0.9432191676693983
5,120.838882528136,-2.300676133395352,3.0,0.47593161147462176,1.842906,-0.9067359212399003,22.3185357566493,1.0337623103156615,2.701689,0.8570097121330804,0.0,-0.15942436460172163,2.738485,-0.3801994109251933,1,0.5503469312091688,0.992253,0.14659121669329567,0,-0.15334401129479874
0,54.9330934293942,3.0592996855478467,1.773265,-0.5985264220143067,1.518067,-1.3464240377349748,17.2752850097423,-1.8564785821236964,2.118153,-0.2764586169348105,1.915191,-0.4143908497277603,1.075239,1.7808091759719982,0,-0.19757319326339978,0.085388,-0.8969209811874923,1,0.2733509009009993
0,86.0241142545475,-1.5787005302445636,2.995599,1.78659526475506,1.822573,-0.707877722960069,19.1415807845446,0.9844770643945147,3.095663,0.39782181729564603,0.330457,-0.3573293104233847,2.568157,-0.9795010463478864,1,0.21637344169529268,2.7243,0.3146195064276196,0,0.16327385773411024
4,97.7762299430744,-0.6092959711972908,2.0,3.2183108904436026,1.78,0.26503471566477826,23.9428712456512,-0.15147774275068632,3.0,-0.6342041337562736,2.0,1.2832925576600993,3.0,-1.7109002142444407,1,-1.3625882159646658,3.0,0.5778497363968269,0,-0.7327703231188265
0,68.7303109060371,0.46779077160232563,1.758394,0.19276762083080842,1.613668,-1.1519380027766914,21.0625654835393,-0.49926270829717906,3.981997,-0.5977627851641731,1.358163,-0.43137437827342734,2.174248,0.42442677664548617,0,-0.4093010778277916,0.920476,-0.49743273817446754,0,0.8753602518551414
